看板,關鍵字,URL,內容,,,,,,,,,,
mood,研究所,/f/mood/p/254803318,我今年即將研究所畢業，我有一位交往近3年，而且感情一直很穩定（目前同居）的男友，我們對未來有共識。 目前的想法是畢業後我想先自己找份工作，累積經驗，之後再去考國營。 但這些，我都沒有告訴我爸媽，我也不知道該怎麼跟他們說⋯ 1.工作 我有一個大我五歲的哥哥，高中畢業，目前職業是水泥廠的技術人員，從國中就開始叛逆，也搞了很多事，所以我爸媽常說把期望都放在我身上。我爸一直說讓我研究所畢業就去上補習班，考公職。他常常問我有沒有在找補習班了，我不是敷衍就是直接略過不回答，而我媽對於我即將要工作這件事沒問（要求）太多，但感覺的到我媽也以為我會像我爸說的那樣。 可是我，真的不想要考公職 我不知道我要花多少時間才能考上 我覺得我已經24歲了，不想花很多時間在沒把握的事情上面 我也問過身邊的朋友，大家給我的回應是：很少聽到有人碩畢考公職的，要嘛更早之前就備考，要嘛先工作，邊工作邊準備。 我也嘗試過跟我爸透露我不想考公職 可是他基本上聽不進去 一直說：公職就是鐵飯碗啊，為什麼不好 唉⋯無效溝通  2.感情 我剛跟這任男友在一起半年左右，我就有帶回家給我爸媽看過，也許那時我跟他們說的方式有點不對。當初是期末的時候，家裡要一起吃飯，我直接跟他們說，要找一位朋友來，但一開始他們反應是說好啊沒關係，但一看到我男友之後就臉色大變，我男友跟我爸打招呼，我爸甩都不甩，我媽則是笑面虎，他們也沒和我男友多聊什麼，就只是問他幾個問題，例如：你叫什麼名字？你讀哪裡？家裡在做什麼的？  好了，沒了 我男友ㄧ回去後，就爆炸了 對我男友各種批評 說我男友太矮（我男友165），可是我媽150，我爸155，我哥也165 說我男友看起來就是會天花亂墜的人 說我男友看起來像恐怖情人，我媽那陣子還一直瘋狂傳有女生被情殺的新聞給我 說我男友家庭環境很普通，加上他阿嬤在市場擺攤賣糖果，問我難道以後要去賣糖果維生嗎 說我男友背的小包包很難看（他當時背一個的nike 小包），我說那是人家自己打工存錢買的 我爸媽回我：打工怎麼樣，啊不就是家裡過不去他才要打工 我阿嬤更扯，說我男友眼睛太小，看起來像容易生病 ⋯⋯⋯⋯⋯⋯ 當時的我無力反駁他們，雖然最後騙他們分手了 但是也讓我測底看清他們了 我家也只是普通的小家庭 我爸是水泥廠的工人 我媽是村裡小小髮廊的老闆娘 我不懂到底眼光要奪高  事情發生之後，我跟我爸媽的關係就疏遠了不少 雖然表面上我對他們還是笑笑的，但我再也不知道要跟他們說什麼了 更準確的說 是我不知道我「可以」跟他們說什麼 小時候我跟我爸媽關係非常好，無話不談，我也覺得我比同齡的小孩幸福，但是慢慢長大後發現 身邊朋友的爸媽會越來越尊重他們的意願 反而是我爸媽越來越想要綁住我  我很常很常在思考這些事情 思考為什麼會這樣 後來我得到一個結論 都是因為「我哥」 前面有說到我哥很叛逆，但他越是叛逆，我爸媽就越怕失去他，所以不管我哥捅多大的婁子，我爸媽就算再生氣，還是會默默幫我哥擦屁股 簡而言之，我爸媽吃硬不吃軟   我也想過要照著我爸媽的意思去做 考公職也沒有不好不是嗎 可是我，真的不喜歡也沒有興趣 我光用想的我就覺得很累 我有我自己想過的生活 追求自己想要的生活錯了嗎 跟自己喜歡的人在一起錯了嗎 我一直覺得如果能溝通那都沒關係，要我講幾次我都願意 但在我爸媽的觀念裡，他們認為不好的，那就是不好，很難改變⋯  越是接近畢業，我就壓力越大 我一直一直在思考怎麼跟他們說這兩件事 我有想過先穩定之後再告訴他們 可是我爸媽就是那種死愛問 根本沒辦法等 我還想過還是畢業後直接離家出走，等他們來找我自己發現，或許我就不用想要怎麼說了 我很常夢到我跟我爸媽吵架，然後驚醒 看到他們來電，我覺得壓力很大 我很抗拒回家，就算目前學校跟我家車程最快只要30分鐘 我也以實驗室很忙為由很少回家 有時候也會壓力大到想要自殺 為什麼最不理解我的人是我的父母 如果我不能替自己人生選擇那活著還有什麼意義 為什麼呢⋯  謝謝看到這裡的你們，希望你們都能比我快樂幸福更多。,,,,,,,,,,
mood,研究所,/f/mood/p/254693590,因為上學期太混除了一些非系專業的科目和通識課勉強有A之外其他都是BC，甚至還被當了一科  到成績出來的時候雖然知道gpa會很難看了但是沒想到連2.5都沒有……之後爬了很多文得出來的結論是研究所推不上了要用考的，一想到這就很想賞上學期的自己兩巴掌 我很清楚我必須為自己犯下的錯誤負責任，但是一想到不管接下來多拼都沒辦法改變這件事就覺得很絕望也很難過  我不是什麼天才沒辦法拼一拼就把gpa衝上去，真的很害怕下學期的gpa沒有比上學期的高多少  我喜歡我的系也不打算且沒能力轉系，抒發心情的同時也很好奇大家發現gpa很低的時候都是怎麼調適過來的？ 如果有人想鞭也可以鞭，我知道我現在有這個結果完全是自作自受,,,,,,,,,,
mood,研究所,/f/mood/p/233696485,開始變得不愛笑、不愛講話、經常性的想哭 每個大學以前的朋友見到我都說我變得好憔悴  單親家庭、學貸、生活費、房租、課業，壓得我喘不過氣  這學期因為疫情，老師幾乎不考試，改由報告的方式來打分數，總計這學期14個報告（不含零散的回家作業），而且幾乎都英文（我英文底子太爛了⋯⋯）  星期 一 、沒課，瘋狂做報告  二、早上和下午都有課、晚上超市打工（時薪158）［8:10～22:30在外面無休息，除吃飯時間］  三、早上有課、下午學校工讀（時薪158）、晚上助教（時薪500）［8:10～22:00在外無休息，除吃飯時間］  四、早上有課、下午做報告、晚上超市打工［8:10～22:30在外無休息，除吃飯時間］  五、早上難得睡飽一點、下午上課、晚上超市打工［12:00～22:30在外無休息，除吃飯時間］  六日、回家陪母親（台北讀書，桃園人），這是母親希望的，我也盡量配合，畢竟都該為家裡分擔的年紀，我卻選擇讀研究所  一個月收入1萬4左右（三份打工總計） 房租$5000（與別人合租） 伙食$4000～5000（一天兩餐） 車費$1000 剩下的錢才存起來  一想到研究所畢業學貸62萬就心累，但不後悔自己的選擇  最近令我難過的是報告的質量，跟其他花很多時間在做報告的同學比，我的感覺好爛，有時還會被老師唸（像是資料太少、不夠熟讀之類的），我沒跟老師說我的狀況（怕被覺得找藉口或是其實我的壓力不算什麼⋯⋯）  其實我開始懷疑自己是不是有點草莓族⋯⋯ 是不是我這樣真的也還好，算不上壓力之類的,,,,,,,,,,
mood,研究所,/f/mood/p/227555294,自己是讀機械的 因為現在報補習班會比較便宜 所以一直在煩惱 怕沒研究所的學歷會很難找工作 又怕進研究所會混不下去想休學之類的反而浪費了之前為了考試的努力  有人有建議可以說給我聽聽嗎😫😫😫,,,,,,,,,,
mood,研究所,/f/mood/p/114606,小的今年暑假過後就要升大三了 最近很多身旁的朋友一個接著一個去補習 而且他們成績都很好  讓我感到相當緊張 他們說如果要考研究所就一定要去補習 但當我在迷惘的時候 我問了我父親 補習是否真有必要 他跟我講了一句話 [研究所的定義是研究，然而為誰去努力，當然是為自己的未來去努力，所以如果要讀研究所，你就要有自學精神，遇到問題自己要能解決，如果不行，你就沒資格去讀，而不是靠他人的力量去幫你解決] 所以重點來了 我覺得很有道理 但 我真的很想知道 在場的各位有人有沒補習去考試的八卦ㄇ????,,,,,,,,,,
mood,研究所,/f/mood/p/535993,"走在人生的道路上 最終決定權 永遠在自己身上 不過決定始終會受到周遭影響 最近的我 時常問自己 讀研究所 這檔事 究竟是...!?  看著周遭的朋友 有人是去當兵 之後再打算 有的是 申請到全國前百大 或者是有賺到人生的第一個一百萬 我的朋友充斥著各式各樣的人 看著他們~有時很羨慕 亦或者是說忌妒 好像可以把自己的人生 規劃的好好 這是讓我想起一首歌""Adam Levine - Lost Stars"" 裡面有一句是說God",,,,,,,,,,
mood,研究所,/f/mood/p/1128613,最近又是研究所放榜季， 看到身邊有個同學又跑去念研究所不禁大翻白眼， 你不是大學期間最討厭念書、報告都搭順風車、只求過不求好的嗎?! 你念什麼研究所啊!  深覺得現在研究所門檻越來越低，很多碩士生根本就沒那實力。,,,,,,,,,,
mood,研究所,/f/mood/p/237596528,大家好，聽說研究所壓力相當的大，自殺的人數不少 真的有人研究所讀到休學媽嗚嗚,,,,,,,,,,
mood,研究所,/f/mood/p/225790349,小弟我目前唸的 私立大學理工科系四年級生 當初大三的時候覺得不太需要去讀研究所 後來跟一些學長還有業界的親戚聊過 發現理工科很吃學歷 現在有點後悔當初沒有想考研究所  目前四年級下學期了 要直接畢業去找工作還是故意延畢等重考好…,,,,,,,,,,
mood,研究所,/f/mood/p/239886485,本人嚴重舞台恐懼 恐慌症症狀都出現的那種程度 我不喜歡在很多人面前發表意見 近來因為不滿薪資 想回到校園深耕⋯⋯  但之前排除讀研究所 就是因為想躲避上台報告⋯⋯ 在大學中 每次上台我已經很努力在克服心魔了！ 但研究所一個班之中 似乎是不會像大學課堂一樣一次出現60個人以上？ 我看我讀的大學的研究所 一堂課選課人數上限30人 或許也要視系上人數而定  想請問研究所會有什麼樣的機會 會需要在很多人面前報告？ 或者這麼問： 在一次報告中 大概會有多少人在聆聽呢？  若是在超過25個人的環境發表意見 我差不多就會開始恐慌腿軟,,,,,,,,,,
mood,研究所,/f/mood/p/239722043,我在研究所兩年該修的科目都修完也都過了 但還剩下小論文跟論文需要寫完跟發表 才能畢業 壓力還是好大 心裡一直在想那兩年我花了20幾萬 但我寫的出來嗎？該拼看看嗎？ 而且延畢還要再繳錢八千左右 沒畢業那些錢跟時間不都白費了 我好糾結自己要不要繼續寫出論文畢業  一邊要上班賺學費 又要上課 還要生論文 搞到延畢了 我該繼續唸繳錢直到寫出來畢業嗎⋯⋯論文真的好難寫覺得好沈重⋯,,,,,,,,,,
mood,研究所,/f/mood/p/1191579,唉～研究所考完了 不過考的好爛哦 不知道要重考 還是直接工作 我想要問機械系的學長姐 研究所和大學畢業差很多嗎 是直接就業還是重考比較好呢 ？（煩惱）,,,,,,,,,,
mood,研究所,/f/mood/p/227291647,小女子目前考上研究所，一個人獨自到中部念書。我以為這樣的生活會大放光彩，但事實錯了 開學第一個星期，我發現我難以適應這裡的環境還有課程。我們系沒有必修，只有選修，所以在還沒認識人之前，就要跟不管碩一或或碩二碩三的人一起上課 有的時候，還只有碩二碩三的學長姐，而他們彼此互相認識 你可能會問，你是去念書不是去交朋友的 但對於第一次的異鄉人來說，朋友和室友的扶持是比較快能讓自己適應這裡和脫離想家的悲苦 這就算了 在一個人不認識的情況下，兩人分組撰寫報告具有難度 導致我想選的課而因此不敢選 最近心情複雜有點痛苦，但我不敢和家人說 想問問各位，建議我在繼續嗎？還是這只是剛開始而已以後就會適應習慣了？,,,,,,,,,,
mood,研究所,/f/mood/p/225996055,最近在煩惱一些事情. 我是去年畢業的學生 因為一些因素 畢業之後才開始準備研究所  本身是科大學生 又是跨科系考 研究所考試沒有考上理想中的學校(四中） 考到中南部的國立大學 想問問版上的各位  商管類科的研究所  台北的學校真的比中南部好嗎？ 因為自己也在考慮要不要再重考一次  並不是覺得中南部學校不好 我自己本身也是讀南部科大 也沒有要戰學校的意思  我沒有唸過商科不知道商科的環境 真的有必要再重考一年唸所謂的名校嗎？  因為網路上一面倒覺得中南部國立研究所 不如唸北部私立 其實我也很難過 覺得自己努力了半年考上的系所 學校網路上被大家批評的什麼都不是 有種挫敗的感覺 所以想請各位給小弟一點建議  謝謝各位,,,,,,,,,,
